tier,method,random_seed,condition,layer_index,mean_probability_of_roughly_equal_option,items_used
general-instruct,graft_proposed_qlora_nf4,42,equal,2,0.2318,48
general-instruct,graft_proposed_qlora_nf4,42,equal,3,0.2294,48
general-instruct,graft_proposed_qlora_nf4,42,equal,4,0.2273,48
general-instruct,graft_proposed_qlora_nf4,42,equal,5,0.229,48
general-instruct,graft_proposed_qlora_nf4,42,equal,6,0.2269,48
general-instruct,graft_proposed_qlora_nf4,42,equal,7,0.2281,48
general-instruct,graft_proposed_qlora_nf4,42,equal,8,0.2284,48
general-instruct,graft_proposed_qlora_nf4,42,equal,9,0.2297,48
general-instruct,graft_proposed_qlora_nf4,42,equal,10,0.2344,48
general-instruct,graft_proposed_qlora_nf4,42,equal,11,0.2357,48
general-instruct,graft_proposed_qlora_nf4,42,equal,12,0.237,48
general-instruct,graft_proposed_qlora_nf4,42,equal,13,0.2407,48
general-instruct,graft_proposed_qlora_nf4,42,equal,14,0.242,48
general-instruct,graft_proposed_qlora_nf4,42,equal,15,0.2402,48
general-instruct,graft_proposed_qlora_nf4,42,equal,16,0.2443,48
general-instruct,graft_proposed_qlora_nf4,42,equal,17,0.2413,48
general-instruct,graft_proposed_qlora_nf4,42,equal,18,0.2459,48
general-instruct,graft_proposed_qlora_nf4,42,equal,19,0.2392,48
general-instruct,graft_proposed_qlora_nf4,42,equal,20,0.241,48
general-instruct,graft_proposed_qlora_nf4,42,equal,21,0.2356,48
general-instruct,graft_proposed_qlora_nf4,42,equal,22,0.2483,48
general-instruct,graft_proposed_qlora_nf4,42,equal,23,0.2989,48
general-instruct,graft_proposed_qlora_nf4,42,equal,24,0.2607,48
general-instruct,graft_proposed_qlora_nf4,42,equal,25,0.2612,48
general-instruct,graft_proposed_qlora_nf4,42,equal,26,0.2656,48
general-instruct,graft_proposed_qlora_nf4,42,equal,27,0.3223,48
general-instruct,graft_proposed_qlora_nf4,42,equal,28,0.5152,48
general-instruct,graft_proposed_qlora_nf4,42,equal,29,0.8576,48
general-instruct,reference_vanilla_lora,42,diff,0,0.1456,48
general-instruct,reference_vanilla_lora,42,diff,1,0.146,48
general-instruct,reference_vanilla_lora,42,diff,2,0.1445,48
general-instruct,reference_vanilla_lora,42,diff,3,0.1438,48
general-instruct,reference_vanilla_lora,42,diff,4,0.143,48
general-instruct,reference_vanilla_lora,42,diff,5,0.1443,48
general-instruct,reference_vanilla_lora,42,diff,6,0.1426,48
general-instruct,reference_vanilla_lora,42,diff,7,0.1426,48
general-instruct,reference_vanilla_lora,42,diff,8,0.1458,48
general-instruct,reference_vanilla_lora,42,diff,9,0.147,48
general-instruct,reference_vanilla_lora,42,diff,10,0.1469,48
general-instruct,reference_vanilla_lora,42,diff,11,0.1526,48
general-instruct,reference_vanilla_lora,42,diff,12,0.1525,48
general-instruct,reference_vanilla_lora,42,diff,13,0.1511,48
general-instruct,reference_vanilla_lora,42,diff,14,0.1505,48
general-instruct,reference_vanilla_lora,42,diff,15,0.1493,48
general-instruct,reference_vanilla_lora,42,diff,16,0.1508,48
general-instruct,reference_vanilla_lora,42,diff,17,0.1474,48
general-instruct,reference_vanilla_lora,42,diff,18,0.1598,48
general-instruct,reference_vanilla_lora,42,diff,19,0.1634,48
general-instruct,reference_vanilla_lora,42,diff,20,0.1593,48
general-instruct,reference_vanilla_lora,42,diff,21,0.1661,48
general-instruct,reference_vanilla_lora,42,diff,22,0.1555,48
general-instruct,reference_vanilla_lora,42,diff,23,0.0702,48
general-instruct,reference_vanilla_lora,42,diff,24,0.0648,48
general-instruct,reference_vanilla_lora,42,diff,25,0.0619,48
general-instruct,reference_vanilla_lora,42,diff,26,0.0364,48
general-instruct,reference_vanilla_lora,42,diff,27,0.0373,48
general-instruct,reference_vanilla_lora,42,diff,28,0.0296,48
general-instruct,reference_vanilla_lora,42,diff,29,0.0115,48
general-instruct,reference_vanilla_lora,42,equal,0,0.1448,48
general-instruct,reference_vanilla_lora,42,equal,1,0.1453,48
general-instruct,reference_vanilla_lora,42,equal,2,0.1452,48
general-instruct,reference_vanilla_lora,42,equal,3,0.1446,48
general-instruct,reference_vanilla_lora,42,equal,4,0.1425,48
general-instruct,reference_vanilla_lora,42,equal,5,0.1445,48
general-instruct,reference_vanilla_lora,42,equal,6,0.1432,48
general-instruct,reference_vanilla_lora,42,equal,7,0.1454,48
general-instruct,reference_vanilla_lora,42,equal,8,0.1463,48
general-instruct,reference_vanilla_lora,42,equal,9,0.1465,48
general-instruct,reference_vanilla_lora,42,equal,10,0.147,48
general-instruct,reference_vanilla_lora,42,equal,11,0.1546,48
general-instruct,reference_vanilla_lora,42,equal,12,0.1528,48
general-instruct,reference_vanilla_lora,42,equal,13,0.1508,48
general-instruct,reference_vanilla_lora,42,equal,14,0.1503,48
general-instruct,reference_vanilla_lora,42,equal,15,0.148,48
general-instruct,reference_vanilla_lora,42,equal,16,0.1505,48
general-instruct,reference_vanilla_lora,42,equal,17,0.1449,48
general-instruct,reference_vanilla_lora,42,equal,18,0.1562,48
general-instruct,reference_vanilla_lora,42,equal,19,0.1623,48
general-instruct,reference_vanilla_lora,42,equal,20,0.1644,48
general-instruct,reference_vanilla_lora,42,equal,21,0.1785,48
general-instruct,reference_vanilla_lora,42,equal,22,0.2464,48
general-instruct,reference_vanilla_lora,42,equal,23,0.3151,48
general-instruct,reference_vanilla_lora,42,equal,24,0.1885,48
general-instruct,reference_vanilla_lora,42,equal,25,0.1949,48
general-instruct,reference_vanilla_lora,42,equal,26,0.049,48
general-instruct,reference_vanilla_lora,42,equal,27,0.1129,48
general-instruct,reference_vanilla_lora,42,equal,28,0.173,48
general-instruct,reference_vanilla_lora,42,equal,29,0.8693,48
general-instruct,reference_vanilla_lora_loao_gender,42,diff,0,0.0979,48
general-instruct,reference_vanilla_lora_loao_gender,42,diff,1,0.0987,48
general-instruct,reference_vanilla_lora_loao_gender,42,diff,2,0.0973,48
general-instruct,reference_vanilla_lora_loao_gender,42,diff,3,0.0967,48
general-instruct,reference_vanilla_lora_loao_gender,42,diff,4,0.096,48
general-instruct,reference_vanilla_lora_loao_gender,42,diff,5,0.0961,48
general-instruct,reference_vanilla_lora_loao_gender,42,diff,6,0.0973,48
general-instruct,reference_vanilla_lora_loao_gender,42,diff,7,0.0965,48
general-instruct,reference_vanilla_lora_loao_gender,42,diff,8,0.0944,48
general-instruct,reference_vanilla_lora_loao_gender,42,diff,9,0.094,48
general-instruct,reference_vanilla_lora_loao_gender,42,diff,10,0.0895,48
general-instruct,reference_vanilla_lora_loao_gender,42,diff,11,0.0941,48
general-instruct,reference_vanilla_lora_loao_gender,42,diff,12,0.0962,48
general-instruct,reference_vanilla_lora_loao_gender,42,diff,13,0.0925,48
general-instruct,reference_vanilla_lora_loao_gender,42,diff,14,0.0939,48
general-instruct,reference_vanilla_lora_loao_gender,42,diff,15,0.0919,48
general-instruct,reference_vanilla_lora_loao_gender,42,diff,16,0.0935,48
general-instruct,reference_vanilla_lora_loao_gender,42,diff,17,0.1046,48
general-instruct,reference_vanilla_lora_loao_gender,42,diff,18,0.1026,48
general-instruct,reference_vanilla_lora_loao_gender,42,diff,19,0.1123,48
general-instruct,reference_vanilla_lora_loao_gender,42,diff,20,0.0878,48
general-instruct,reference_vanilla_lora_loao_gender,42,diff,21,0.0872,48
general-instruct,reference_vanilla_lora_loao_gender,42,diff,22,0.0978,48
general-instruct,reference_vanilla_lora_loao_gender,42,diff,23,0.045,48
general-instruct,reference_vanilla_lora_loao_gender,42,diff,24,0.0318,48
general-instruct,reference_vanilla_lora_loao_gender,42,diff,25,0.0475,48
general-instruct,reference_vanilla_lora_loao_gender,42,diff,26,0.0287,48
general-instruct,reference_vanilla_lora_loao_gender,42,diff,27,0.0208,48
general-instruct,reference_vanilla_lora_loao_gender,42,diff,28,0.0059,48
general-instruct,reference_vanilla_lora_loao_gender,42,diff,29,0.0081,48
general-instruct,reference_vanilla_lora_loao_gender,42,equal,0,0.0992,48
general-instruct,reference_vanilla_lora_loao_gender,42,equal,1,0.0994,48
general-instruct,reference_vanilla_lora_loao_gender,42,equal,2,0.0984,48
general-instruct,reference_vanilla_lora_loao_gender,42,equal,3,0.0969,48
general-instruct,reference_vanilla_lora_loao_gender,42,equal,4,0.0961,48
general-instruct,reference_vanilla_lora_loao_gender,42,equal,5,0.0971,48
general-instruct,reference_vanilla_lora_loao_gender,42,equal,6,0.0974,48
general-instruct,reference_vanilla_lora_loao_gender,42,equal,7,0.0956,48
general-instruct,reference_vanilla_lora_loao_gender,42,equal,8,0.0947,48
general-instruct,reference_vanilla_lora_loao_gender,42,equal,9,0.0929,48
general-instruct,reference_vanilla_lora_loao_gender,42,equal,10,0.0901,48
general-instruct,reference_vanilla_lora_loao_gender,42,equal,11,0.0948,48
general-instruct,reference_vanilla_lora_loao_gender,42,equal,12,0.0962,48
general-instruct,reference_vanilla_lora_loao_gender,42,equal,13,0.092,48
general-instruct,reference_vanilla_lora_loao_gender,42,equal,14,0.0934,48
general-instruct,reference_vanilla_lora_loao_gender,42,equal,15,0.0921,48
general-instruct,reference_vanilla_lora_loao_gender,42,equal,16,0.092,48
general-instruct,reference_vanilla_lora_loao_gender,42,equal,17,0.1035,48
general-instruct,reference_vanilla_lora_loao_gender,42,equal,18,0.1022,48
general-instruct,reference_vanilla_lora_loao_gender,42,equal,19,0.1082,48
general-instruct,reference_vanilla_lora_loao_gender,42,equal,20,0.0899,48
general-instruct,reference_vanilla_lora_loao_gender,42,equal,21,0.0995,48
general-instruct,reference_vanilla_lora_loao_gender,42,equal,22,0.1218,48
general-instruct,reference_vanilla_lora_loao_gender,42,equal,23,0.0843,48
general-instruct,reference_vanilla_lora_loao_gender,42,equal,24,0.065,48
general-instruct,reference_vanilla_lora_loao_gender,42,equal,25,0.0507,48
general-instruct,reference_vanilla_lora_loao_gender,42,equal,26,0.0545,48
general-instruct,reference_vanilla_lora_loao_gender,42,equal,27,0.1328,48
general-instruct,reference_vanilla_lora_loao_gender,42,equal,28,0.3623,48
general-instruct,reference_vanilla_lora_loao_gender,42,equal,29,0.8151,48
general-instruct,reference_vanilla_lora_loao_landholding,42,diff,0,0.2074,48
general-instruct,reference_vanilla_lora_loao_landholding,42,diff,1,0.2086,48
general-instruct,reference_vanilla_lora_loao_landholding,42,diff,2,0.2042,48
general-instruct,reference_vanilla_lora_loao_landholding,42,diff,3,0.2087,48
general-instruct,reference_vanilla_lora_loao_landholding,42,diff,4,0.2069,48
general-instruct,reference_vanilla_lora_loao_landholding,42,diff,5,0.2028,48
general-instruct,reference_vanilla_lora_loao_landholding,42,diff,6,0.2046,48
general-instruct,reference_vanilla_lora_loao_landholding,42,diff,7,0.2049,48
general-instruct,reference_vanilla_lora_loao_landholding,42,diff,8,0.2112,48
general-instruct,reference_vanilla_lora_loao_landholding,42,diff,9,0.2057,48
general-instruct,reference_vanilla_lora_loao_landholding,42,diff,10,0.2316,48
general-instruct,reference_vanilla_lora_loao_landholding,42,diff,11,0.2298,48
general-instruct,reference_vanilla_lora_loao_landholding,42,diff,12,0.2422,48
general-instruct,reference_vanilla_lora_loao_landholding,42,diff,13,0.2557,48
general-instruct,reference_vanilla_lora_loao_landholding,42,diff,14,0.2435,48
general-instruct,reference_vanilla_lora_loao_landholding,42,diff,15,0.2377,48
general-instruct,reference_vanilla_lora_loao_landholding,42,diff,16,0.2383,48
general-instruct,reference_vanilla_lora_loao_landholding,42,diff,17,0.237,48
general-instruct,reference_vanilla_lora_loao_landholding,42,diff,18,0.271,48
general-instruct,reference_vanilla_lora_loao_landholding,42,diff,19,0.3115,48
general-instruct,reference_vanilla_lora_loao_landholding,42,diff,20,0.2521,48
general-instruct,reference_vanilla_lora_loao_landholding,42,diff,21,0.2711,48
general-instruct,reference_vanilla_lora_loao_landholding,42,diff,22,0.2461,48
general-instruct,reference_vanilla_lora_loao_landholding,42,diff,23,0.1066,48
general-instruct,reference_vanilla_lora_loao_landholding,42,diff,24,0.0905,48
general-instruct,reference_vanilla_lora_loao_landholding,42,diff,25,0.0869,48
general-instruct,reference_vanilla_lora_loao_landholding,42,diff,26,0.0472,48
general-instruct,reference_vanilla_lora_loao_landholding,42,diff,27,0.0443,48
general-instruct,reference_vanilla_lora_loao_landholding,42,diff,28,0.0402,48
general-instruct,reference_vanilla_lora_loao_landholding,42,diff,29,0.084,48
general-instruct,reference_vanilla_lora_loao_landholding,42,equal,0,0.2082,48
general-instruct,reference_vanilla_lora_loao_landholding,42,equal,1,0.2094,48
general-instruct,reference_vanilla_lora_loao_landholding,42,equal,2,0.2093,48
general-instruct,reference_vanilla_lora_loao_landholding,42,equal,3,0.2067,48
general-instruct,reference_vanilla_lora_loao_landholding,42,equal,4,0.2062,48
general-instruct,reference_vanilla_lora_loao_landholding,42,equal,5,0.2053,48
general-instruct,reference_vanilla_lora_loao_landholding,42,equal,6,0.2012,48
general-instruct,reference_vanilla_lora_loao_landholding,42,equal,7,0.2064,48
general-instruct,reference_vanilla_lora_loao_landholding,42,equal,8,0.2125,48
general-instruct,reference_vanilla_lora_loao_landholding,42,equal,9,0.2085,48
general-instruct,reference_vanilla_lora_loao_landholding,42,equal,10,0.2327,48
general-instruct,reference_vanilla_lora_loao_landholding,42,equal,11,0.2291,48
general-instruct,reference_vanilla_lora_loao_landholding,42,equal,12,0.2419,48
general-instruct,reference_vanilla_lora_loao_landholding,42,equal,13,0.2573,48
general-instruct,reference_vanilla_lora_loao_landholding,42,equal,14,0.2446,48
general-instruct,reference_vanilla_lora_loao_landholding,42,equal,15,0.2353,48
general-instruct,reference_vanilla_lora_loao_landholding,42,equal,16,0.2383,48
general-instruct,reference_vanilla_lora_loao_landholding,42,equal,17,0.2348,48
general-instruct,reference_vanilla_lora_loao_landholding,42,equal,18,0.2695,48
general-instruct,reference_vanilla_lora_loao_landholding,42,equal,19,0.3102,48
general-instruct,reference_vanilla_lora_loao_landholding,42,equal,20,0.2554,48
general-instruct,reference_vanilla_lora_loao_landholding,42,equal,21,0.2646,48
general-instruct,reference_vanilla_lora_loao_landholding,42,equal,22,0.3004,48
general-instruct,reference_vanilla_lora_loao_landholding,42,equal,23,0.2537,48
general-instruct,reference_vanilla_lora_loao_landholding,42,equal,24,0.1673,48
general-instruct,reference_vanilla_lora_loao_landholding,42,equal,25,0.1112,48
general-instruct,reference_vanilla_lora_loao_landholding,42,equal,26,0.088,48
general-instruct,reference_vanilla_lora_loao_landholding,42,equal,27,0.3018,48
general-instruct,reference_vanilla_lora_loao_landholding,42,equal,28,0.2865,48
general-instruct,reference_vanilla_lora_loao_landholding,42,equal,29,0.8549,48
general-instruct,reference_vanilla_lora_loao_social_group,42,diff,0,0.2077,48
general-instruct,reference_vanilla_lora_loao_social_group,42,diff,1,0.2071,48
general-instruct,reference_vanilla_lora_loao_social_group,42,diff,2,0.2067,48
general-instruct,reference_vanilla_lora_loao_social_group,42,diff,3,0.2092,48
general-instruct,reference_vanilla_lora_loao_social_group,42,diff,4,0.2116,48
general-instruct,reference_vanilla_lora_loao_social_group,42,diff,5,0.2093,48
general-instruct,reference_vanilla_lora_loao_social_group,42,diff,6,0.212,48
general-instruct,reference_vanilla_lora_loao_social_group,42,diff,7,0.2108,48
general-instruct,reference_vanilla_lora_loao_social_group,42,diff,8,0.2105,48
general-instruct,reference_vanilla_lora_loao_social_group,42,diff,9,0.2077,48
general-instruct,reference_vanilla_lora_loao_social_group,42,diff,10,0.2103,48
general-instruct,reference_vanilla_lora_loao_social_group,42,diff,11,0.2231,48
general-instruct,reference_vanilla_lora_loao_social_group,42,diff,12,0.2171,48
general-instruct,reference_vanilla_lora_loao_social_group,42,diff,13,0.2198,48
general-instruct,reference_vanilla_lora_loao_social_group,42,diff,14,0.2166,48
general-instruct,reference_vanilla_lora_loao_social_group,42,diff,15,0.2098,48
general-instruct,reference_vanilla_lora_loao_social_group,42,diff,16,0.2157,48
general-instruct,reference_vanilla_lora_loao_social_group,42,diff,17,0.2318,48
general-instruct,reference_vanilla_lora_loao_social_group,42,diff,18,0.2449,48
general-instruct,reference_vanilla_lora_loao_social_group,42,diff,19,0.2648,48
general-instruct,reference_vanilla_lora_loao_social_group,42,diff,20,0.2511,48
general-instruct,reference_vanilla_lora_loao_social_group,42,diff,21,0.1739,48
general-instruct,reference_vanilla_lora_loao_social_group,42,diff,22,0.1565,48
general-instruct,reference_vanilla_lora_loao_social_group,42,diff,23,0.1514,48
general-instruct,reference_vanilla_lora_loao_social_group,42,diff,24,0.1279,48
general-instruct,reference_vanilla_lora_loao_social_group,42,diff,25,0.1636,48
general-instruct,reference_vanilla_lora_loao_social_group,42,diff,26,0.1995,48
general-instruct,reference_vanilla_lora_loao_social_group,42,diff,27,0.2048,48
general-instruct,reference_vanilla_lora_loao_social_group,42,equal,0,0.2095,48
general-instruct,reference_vanilla_lora_loao_social_group,42,equal,1,0.2071,48
