bundle_id,panel_role,axis,original_condition,source_cell,source_reference,condition,prompt,expected_canonical,expected_display_letter,prompt_and_gold_sha256,review_status_pass_or_fail,reviewer_id,review_date_utc,review_notes
B034,main,gender,equal,AgCensus2015-16 T14-16 All/femaleShare/number/LargevsMedium,https://www.fao.org/fileadmin/templates/ess/ess_test_folder/World_Census_Agriculture/WCA_2020/WCA_2020_new_doc/IND_REP_ENG_2015_2016.pdf | archived_sha256=fb01bcb922a38ef964a2ca2fddada5540426bf5b06317d931425ae8d699d6405,anonymised_verified_evidence,"Table (2015-16 Agriculture Census).
| group | value (percentage share (0-100)) |
|---|---|
| Group A | 8.0586 |
| Group B | 9.805 |
(denominator: female share within All/Large/number (M+F=819) versus All/Medium/number (M+F=5538))
(source location: Table 14, PDF pages 61-62)
(Group A and Group B are anonymous labels used consistently.)

At the all-India level in the 2015-16 Agriculture Census, is the share of holdings operated by women larger for Group A, for Group B, or roughly the same for both?
a) Roughly equal
b) Group B
c) Group A
Reply with JSON only: {""answer_choice_letter"": ""<a|b|c>""}",c,a,6a1daa778353d2161c0486f7abc65d8c2dc8f4d9b01b72417526a276931f64a0,pass,P4R1,2026-09-18,Group A/B labels used consistently in table; entity names appear only in question context (acceptable) and denominator line but NOT in table data rows.
B035,main,gender,equal,AgCensus2015-16 T14-16 All/femaleShare/area/LargevsMedium,https://www.fao.org/fileadmin/templates/ess/ess_test_folder/World_Census_Agriculture/WCA_2020/WCA_2020_new_doc/IND_REP_ENG_2015_2016.pdf | archived_sha256=fb01bcb922a38ef964a2ca2fddada5540426bf5b06317d931425ae8d699d6405,no_evidence,"At the all-India level in the 2015-16 Agriculture Census, is the share of operated area operated by women larger for large operated area, for medium operated area, or roughly the same for both?
a) Roughly equal
b) large operated area
c) medium operated area
Reply with JSON only: {""answer_choice_letter"": ""<a|b|c>""}",c,a,8dee44d2034997256f827fe0b4c1ec864893b04fdd73831f686a342220369c36,pass,P4R1,2026-09-18,No table or hints present; question is complete and unambiguous.
B035,main,gender,equal,AgCensus2015-16 T14-16 All/femaleShare/area/LargevsMedium,https://www.fao.org/fileadmin/templates/ess/ess_test_folder/World_Census_Agriculture/WCA_2020/WCA_2020_new_doc/IND_REP_ENG_2015_2016.pdf | archived_sha256=fb01bcb922a38ef964a2ca2fddada5540426bf5b06317d931425ae8d699d6405,verified_evidence,"Table (2015-16 Agriculture Census).
| group | value (percentage share (0-100)) |
|---|---|
| large operated area | 7.8971 |
| medium operated area | 9.7208 |
(denominator: female share within All/Large/area (M+F=13106) versus All/Medium/area (M+F=31664))
(source location: Table 14, PDF pages 61-62)

At the all-India level in the 2015-16 Agriculture Census, is the share of operated area operated by women larger for large operated area, for medium operated area, or roughly the same for both?
a) Roughly equal
b) large operated area
c) medium operated area
Reply with JSON only: {""answer_choice_letter"": ""<a|b|c>""}",c,a,56c603e845da59e75ac78cba5816eef8b2552af303864ff87e3599a888367421,pass,P4R1,2026-09-18,Table values plausible; denominator and source reference present; math verified correct.
B035,main,gender,equal,AgCensus2015-16 T14-16 All/femaleShare/area/LargevsMedium,https://www.fao.org/fileadmin/templates/ess/ess_test_folder/World_Census_Agriculture/WCA_2020/WCA_2020_new_doc/IND_REP_ENG_2015_2016.pdf | archived_sha256=fb01bcb922a38ef964a2ca2fddada5540426bf5b06317d931425ae8d699d6405,synthetic_evidence,"HYPOTHETICAL TABLE (not real census data). Answer only about this table.
| group | value (percentage share (0-100)) |
|---|---|
| large operated area | 20.7208 |
| medium operated area | 9.7208 |
(denominator: hypothetical percentage scale; values are not census observations)

Using only the hypothetical table, which has the larger share—large operated area, medium operated area, or are the two roughly equal?
a) Roughly equal
b) large operated area
c) medium operated area
Reply with JSON only: {""answer_choice_letter"": ""<a|b|c>""}",a,b,43a2cf38a1f3718f953d7efdd94a85eb4f3d8babb700edf3206eea9953d72bd5,pass,P4R1,2026-09-18,Hypothetical label present; values distinct from verified condition; canonical differs.
B035,main,gender,equal,AgCensus2015-16 T14-16 All/femaleShare/area/LargevsMedium,https://www.fao.org/fileadmin/templates/ess/ess_test_folder/World_Census_Agriculture/WCA_2020/WCA_2020_new_doc/IND_REP_ENG_2015_2016.pdf | archived_sha256=fb01bcb922a38ef964a2ca2fddada5540426bf5b06317d931425ae8d699d6405,anonymised_verified_evidence,"Table (2015-16 Agriculture Census).
| group | value (percentage share (0-100)) |
|---|---|
| Group A | 7.8971 |
| Group B | 9.7208 |
(denominator: female share within All/Large/area (M+F=13106) versus All/Medium/area (M+F=31664))
(source location: Table 14, PDF pages 61-62)
(Group A and Group B are anonymous labels used consistently.)

At the all-India level in the 2015-16 Agriculture Census, is the share of operated area operated by women larger for Group A, for Group B, or roughly the same for both?
a) Roughly equal
b) Group A
c) Group B
Reply with JSON only: {""answer_choice_letter"": ""<a|b|c>""}",c,a,4a938e9e6bbcc73617eb5814d0cb78f6663e4e298a79bdb8e37a96baa4b6392a,pass,P4R1,2026-09-18,Group A/B labels used consistently in table; entity names appear only in question context (acceptable) and denominator line but NOT in table data rows.
B036,main,gender,equal,AgCensus2015-16 T14-16 SC/femaleShare/area/LargevsMedium,https://www.fao.org/fileadmin/templates/ess/ess_test_folder/World_Census_Agriculture/WCA_2020/WCA_2020_new_doc/IND_REP_ENG_2015_2016.pdf | archived_sha256=fb01bcb922a38ef964a2ca2fddada5540426bf5b06317d931425ae8d699d6405,no_evidence,"In the Agriculture Census of 2015-16 for all-India, among Scheduled Castes, is the proportion of operated area managed by women greater for large operated area, greater for medium operated area, or roughly the same for both?
a) large operated area
b) Roughly equal
c) medium operated area
Reply with JSON only: {""answer_choice_letter"": ""<a|b|c>""}",c,b,2749d94fab48f4ce6556fc4390e4038bec206be7ada5cc2ce2efeddcb05210ba,pass,P4R1,2026-09-18,No table or hints present; question is complete and unambiguous.
B036,main,gender,equal,AgCensus2015-16 T14-16 SC/femaleShare/area/LargevsMedium,https://www.fao.org/fileadmin/templates/ess/ess_test_folder/World_Census_Agriculture/WCA_2020/WCA_2020_new_doc/IND_REP_ENG_2015_2016.pdf | archived_sha256=fb01bcb922a38ef964a2ca2fddada5540426bf5b06317d931425ae8d699d6405,verified_evidence,"Table (2015-16 Agriculture Census).
| group | value (percentage share (0-100)) |
|---|---|
| large operated area | 7.8042 |
| medium operated area | 9.5374 |
(denominator: female share within SC/Large/area (M+F=756) versus SC/Medium/area (M+F=1751))
(source location: Table 15, PDF pages 63-64)

In the Agriculture Census of 2015-16 for all-India, among Scheduled Castes, is the proportion of operated area managed by women greater for large operated area, greater for medium operated area, or roughly the same for both?
a) large operated area
b) Roughly equal
c) medium operated area
Reply with JSON only: {""answer_choice_letter"": ""<a|b|c>""}",c,b,269aed8c1da03eeef444d645e9940a70d325c887110c66974f727ec0614f3d50,pass,P4R1,2026-09-18,Table values plausible; denominator and source reference present; math verified correct.
B036,main,gender,equal,AgCensus2015-16 T14-16 SC/femaleShare/area/LargevsMedium,https://www.fao.org/fileadmin/templates/ess/ess_test_folder/World_Census_Agriculture/WCA_2020/WCA_2020_new_doc/IND_REP_ENG_2015_2016.pdf | archived_sha256=fb01bcb922a38ef964a2ca2fddada5540426bf5b06317d931425ae8d699d6405,synthetic_evidence,"HYPOTHETICAL TABLE (not real census data). Answer only about this table.
| group | value (percentage share (0-100)) |
|---|---|
| large operated area | 20.5374 |
| medium operated area | 9.5374 |
(denominator: hypothetical percentage scale; values are not census observations)

Using only the hypothetical table, which has the larger share—large operated area, medium operated area, or are the two roughly equal?
a) large operated area
b) Roughly equal
c) medium operated area
Reply with JSON only: {""answer_choice_letter"": ""<a|b|c>""}",a,a,a8688c7010ec16543f2ba3af795519b031cfe6f485179bdacf93922f844f2250,pass,P4R1,2026-09-18,Hypothetical label present; values distinct from verified condition; canonical differs.
B036,main,gender,equal,AgCensus2015-16 T14-16 SC/femaleShare/area/LargevsMedium,https://www.fao.org/fileadmin/templates/ess/ess_test_folder/World_Census_Agriculture/WCA_2020/WCA_2020_new_doc/IND_REP_ENG_2015_2016.pdf | archived_sha256=fb01bcb922a38ef964a2ca2fddada5540426bf5b06317d931425ae8d699d6405,anonymised_verified_evidence,"Table (2015-16 Agriculture Census).
| group | value (percentage share (0-100)) |
|---|---|
| Group A | 7.8042 |
| Group B | 9.5374 |
(denominator: female share within SC/Large/area (M+F=756) versus SC/Medium/area (M+F=1751))
(source location: Table 15, PDF pages 63-64)
(Group A and Group B are anonymous labels used consistently.)

In the Agriculture Census of 2015-16 for all-India, among Scheduled Castes, is the proportion of operated area managed by women greater for Group A, greater for Group B, or roughly the same for both?
a) Group A
b) Roughly equal
c) Group B
Reply with JSON only: {""answer_choice_letter"": ""<a|b|c>""}",c,b,8cd705f3c0c588794ca0ad4cf92dbb5e11de2d2cf5c69cd9872e366a171ce3e9,pass,P4R1,2026-09-18,Group A/B labels used consistently in table; entity names appear only in question context (acceptable) and denominator line but NOT in table data rows.
B037,main,gender,equal,AgCensus2015-16 T14-16 SC/femaleShare/number/MarginalvsMedium,https://www.fao.org/fileadmin/templates/ess/ess_test_folder/World_Census_Agriculture/WCA_2020/WCA_2020_new_doc/IND_REP_ENG_2015_2016.pdf | archived_sha256=fb01bcb922a38ef964a2ca2fddada5540426bf5b06317d931425ae8d699d6405,no_evidence,"In the 2015-16 Agriculture Census across all of India, for Scheduled Castes, is the proportion of holdings managed by women greater for marginal holdings, for medium holdings, or roughly equal for the two categories?
a) medium holdings
b) marginal holdings
c) Roughly equal
Reply with JSON only: {""answer_choice_letter"": ""<a|b|c>""}",c,c,f66c45de538dfbf8cf51591aaf2aa95109a6fdb59796611116fbdef0be94904a,pass,P4R1,2026-09-18,No table or hints present; question is complete and unambiguous.
B037,main,gender,equal,AgCensus2015-16 T14-16 SC/femaleShare/number/MarginalvsMedium,https://www.fao.org/fileadmin/templates/ess/ess_test_folder/World_Census_Agriculture/WCA_2020/WCA_2020_new_doc/IND_REP_ENG_2015_2016.pdf | archived_sha256=fb01bcb922a38ef964a2ca2fddada5540426bf5b06317d931425ae8d699d6405,verified_evidence,"Table (2015-16 Agriculture Census).
| group | value (percentage share (0-100)) |
|---|---|
| marginal holdings | 13.8073 |
| medium holdings | 9.7087 |
(denominator: female share within SC/Marginal/number (M+F=13558) versus SC/Medium/number (M+F=309))
(source location: Table 15, PDF pages 63-64)

In the 2015-16 Agriculture Census across all of India, for Scheduled Castes, is the proportion of holdings managed by women greater for marginal holdings, for medium holdings, or roughly equal for the two categories?
a) medium holdings
b) marginal holdings
c) Roughly equal
Reply with JSON only: {""answer_choice_letter"": ""<a|b|c>""}",c,c,979b9ea4066cd8b919cdeca7033b4f6643f6aaf19d68819d6b024291a0c83b49,pass,P4R1,2026-09-18,Table values plausible; denominator and source reference present; math verified correct.
B037,main,gender,equal,AgCensus2015-16 T14-16 SC/femaleShare/number/MarginalvsMedium,https://www.fao.org/fileadmin/templates/ess/ess_test_folder/World_Census_Agriculture/WCA_2020/WCA_2020_new_doc/IND_REP_ENG_2015_2016.pdf | archived_sha256=fb01bcb922a38ef964a2ca2fddada5540426bf5b06317d931425ae8d699d6405,synthetic_evidence,"HYPOTHETICAL TABLE (not real census data). Answer only about this table.
| group | value (percentage share (0-100)) |
|---|---|
| marginal holdings | 20.7087 |
| medium holdings | 9.7087 |
(denominator: hypothetical percentage scale; values are not census observations)

Using only the hypothetical table, which has the larger share—marginal holdings, medium holdings, or are the two roughly equal?
a) medium holdings
b) marginal holdings
c) Roughly equal
Reply with JSON only: {""answer_choice_letter"": ""<a|b|c>""}",a,b,2536a3c6cb2a89561b9fd3bd2fc4c9855b7403928ee2cdbb04fe099266efa931,pass,P4R1,2026-09-18,Hypothetical label present; values distinct from verified condition; canonical differs.
B037,main,gender,equal,AgCensus2015-16 T14-16 SC/femaleShare/number/MarginalvsMedium,https://www.fao.org/fileadmin/templates/ess/ess_test_folder/World_Census_Agriculture/WCA_2020/WCA_2020_new_doc/IND_REP_ENG_2015_2016.pdf | archived_sha256=fb01bcb922a38ef964a2ca2fddada5540426bf5b06317d931425ae8d699d6405,anonymised_verified_evidence,"Table (2015-16 Agriculture Census).
| group | value (percentage share (0-100)) |
|---|---|
| Group A | 13.8073 |
| Group B | 9.7087 |
(denominator: female share within SC/Marginal/number (M+F=13558) versus SC/Medium/number (M+F=309))
(source location: Table 15, PDF pages 63-64)
(Group A and Group B are anonymous labels used consistently.)

In the 2015-16 Agriculture Census across all of India, for Scheduled Castes, is the proportion of holdings managed by women greater for Group A, for Group B, or roughly equal for the two categories?
a) Group B
b) Group A
c) Roughly equal
Reply with JSON only: {""answer_choice_letter"": ""<a|b|c>""}",c,c,16cbfd0fbfe15bfdb56382bd2b2f2f643e0b26d51a79d80567194361398cd9c5,pass,P4R1,2026-09-18,Group A/B labels used consistently in table; entity names appear only in question context (acceptable) and denominator line but NOT in table data rows.
B038,main,gender,equal,AgCensus2015-16 T14-16 ST/femaleShare/number/LargevsMedium,https://www.fao.org/fileadmin/templates/ess/ess_test_folder/World_Census_Agriculture/WCA_2020/WCA_2020_new_doc/IND_REP_ENG_2015_2016.pdf | archived_sha256=fb01bcb922a38ef964a2ca2fddada5540426bf5b06317d931425ae8d699d6405,no_evidence,"In the 2015-16 Agriculture Census across India, for Scheduled Tribes, is the proportion of women-operated holdings greater for large holdings, greater for medium holdings, or roughly equal for both?
a) large holdings
b) medium holdings
c) Roughly equal
Reply with JSON only: {""answer_choice_letter"": ""<a|b|c>""}",c,c,08007568c0baf82d9f9265643448f653f0b3175997e24d0dd864830177d120d7,pass,P4R1,2026-09-18,No table or hints present; question is complete and unambiguous.
B038,main,gender,equal,AgCensus2015-16 T14-16 ST/femaleShare/number/LargevsMedium,https://www.fao.org/fileadmin/templates/ess/ess_test_folder/World_Census_Agriculture/WCA_2020/WCA_2020_new_doc/IND_REP_ENG_2015_2016.pdf | archived_sha256=fb01bcb922a38ef964a2ca2fddada5540426bf5b06317d931425ae8d699d6405,verified_evidence,"Table (2015-16 Agriculture Census).
| group | value (percentage share (0-100)) |
|---|---|
| large holdings | 7.3684 |
| medium holdings | 9.8151 |
(denominator: female share within ST/Large/number (M+F=95) versus ST/Medium/number (M+F=703))
(source location: Table 16, PDF pages 65-66)

In the 2015-16 Agriculture Census across India, for Scheduled Tribes, is the proportion of women-operated holdings greater for large holdings, greater for medium holdings, or roughly equal for both?
a) large holdings
b) medium holdings
c) Roughly equal
Reply with JSON only: {""answer_choice_letter"": ""<a|b|c>""}",c,c,0c9c4384f75ba087538c7407592391191033fe04f7a4460ef4bc43980d9d7dcb,pass,P4R1,2026-09-18,Table values plausible; denominator and source reference present; math verified correct.
B038,main,gender,equal,AgCensus2015-16 T14-16 ST/femaleShare/number/LargevsMedium,https://www.fao.org/fileadmin/templates/ess/ess_test_folder/World_Census_Agriculture/WCA_2020/WCA_2020_new_doc/IND_REP_ENG_2015_2016.pdf | archived_sha256=fb01bcb922a38ef964a2ca2fddada5540426bf5b06317d931425ae8d699d6405,synthetic_evidence,"HYPOTHETICAL TABLE (not real census data). Answer only about this table.
| group | value (percentage share (0-100)) |
|---|---|
| large holdings | 20.8151 |
| medium holdings | 9.8151 |
(denominator: hypothetical percentage scale; values are not census observations)

Using only the hypothetical table, which has the larger share—large holdings, medium holdings, or are the two roughly equal?
a) large holdings
b) medium holdings
c) Roughly equal
Reply with JSON only: {""answer_choice_letter"": ""<a|b|c>""}",a,a,779177e096f712c80127221ac0c262b1d1ce80b7ebb903e3921806b1886a9207,pass,P4R1,2026-09-18,Hypothetical label present; values distinct from verified condition; canonical differs.
