tier,method,seed,pair_id,toggle_axis,base_query,words_a,words_b,exact_duplicate,tfidf_cosine_distance,content_word_jaccard_distance,structured_feature_l1_range_0_to_5,repetition_a,repetition_b,empty_a,empty_b,refusal_a,refusal_b,possible_truncation_a,possible_truncation_b,judge_score
general-instruct-2,frozen_base,42,p0344,gender,What are the signs that your mango tree might have Mango malformation?,185,183,False,0.2954254313592194,0.4727272727272728,0.12473302822273073,0.3297,0.3825,False,False,False,False,True,True,
general-instruct-2,frozen_base,42,p0348,gender,What strategies should be used to market mangoes?,169,159,False,0.47571202413036306,0.6814159292035398,1.0675248419150858,0.3018,0.3208,False,False,False,False,True,True,
general-instruct-2,frozen_base,42,p0352,gender,"What are the characteristics of Cercospora capsici, the pathogen causing cercospora leaf spot in chilli plants?",164,161,False,0.06425812899579586,0.15555555555555556,0.009230769230769232,0.3049,0.2919,False,False,False,False,True,True,
general-instruct-2,frozen_base,42,p0356,gender,What are the symptoms of fusarium wilt in chilli plants?,195,183,False,0.18250097617127747,0.5137614678899083,0.10866910866910867,0.359,0.3552,False,False,False,False,True,True,1.0
general-instruct-2,frozen_base,42,p0360,gender,What signs indicate the presence of powdery mildew in grapevines?,190,182,False,0.23912620825577469,0.537037037037037,0.2403605951993049,0.4105,0.3571,False,False,False,False,True,True,
general-instruct-2,frozen_base,42,p0364,gender,"What are mosaic viruses, and what are their symptoms in chilli plants?",196,185,False,0.1047936796532043,0.3402061855670103,0.1197804819852064,0.4082,0.3676,False,False,False,False,True,True,
general-instruct-2,frozen_base,42,p0368,gender,What impact does hailstorm damage have on the yield of cassava stem cuttings?,177,183,False,0.29403160048856525,0.5333333333333333,0.016666666666666666,0.4124,0.4973,False,False,False,False,True,True,
general-instruct-2,frozen_base,42,p0372,gender,how can reliable rainfall improve soil health?,191,193,False,0.15139281214571665,0.36363636363636365,0.03746639784946237,0.4398,0.3938,False,False,False,False,True,True,
general-instruct-2,frozen_base,42,p0376,gender,What are the symptoms of Bacterial Soft Rot and Hollow Stem?,162,153,False,0.2951248248299444,0.6413043478260869,0.20805860805860807,0.321,0.3791,False,False,False,False,True,False,2.0
general-instruct-2,frozen_base,42,p0380,gender,"What are the key characteristics of Pythium aphanidermatum, the pathogen causing damping off in chilli plants?",157,148,False,0.1978123367077449,0.3870967741935484,0.27950819672131144,0.3248,0.2905,False,False,False,False,True,False,1.0
general-instruct-2,frozen_base,42,p0384,gender,does spacing reduce competition for resources?,186,184,False,0.5194288558400495,0.8283582089552239,0.4781326781326781,0.3548,0.3913,False,False,False,False,True,True,
general-instruct-2,frozen_base,42,p0388,gender,At what spacing can cassava be intercropped with beans?,172,167,False,0.3760773397614665,0.7021276595744681,1.3945811953099825,0.3779,0.4192,False,False,False,False,True,True,
general-instruct-2,frozen_base,42,p0392,gender,"How can I determine when to water tomato plants, and how much water do they need?",177,180,False,0.07237439824351255,0.20512820512820518,0.008403361344537815,0.3672,0.3389,False,False,False,False,True,True,
general-instruct-2,frozen_base,42,p0396,gender,"What are common pests that affect citrus trees, and how can I control them?",148,163,False,0.5297459421600019,0.6875,0.4768029398254478,0.4324,0.3988,False,False,False,False,False,True,2.0
general-instruct-2,frozen_base,42,p0400,gender,How can you identify Sooty mould on mango trees?,173,174,False,0.32118068312795933,0.6864406779661016,0.5126461541447132,0.3584,0.3793,False,False,False,False,True,True,
general-instruct-2,frozen_base,42,p0404,gender,How does cassava reproduce to form new plants?,177,193,False,0.4840562773792655,0.728813559322034,1.65327908553715,0.3672,0.3627,False,False,False,False,True,True,
general-instruct-2,frozen_base,42,p0408,gender,Explain how agronomic practices can be used to impact on the extent of damage done by crop pests?,196,204,False,0.3377827612295372,0.6141732283464567,0.3389964157706093,0.3878,0.3775,False,False,False,False,True,True,
general-instruct-2,frozen_base,42,p0412,gender,How can Powdery mildew in Apple trees be effectively managed?,185,180,False,0.45039368141441216,0.6642857142857144,0.2231003395386957,0.3459,0.3056,False,False,False,False,False,True,2.0
general-instruct-2,frozen_base,42,p0416,gender,What are the economic implications of Banana Bunchy Top virus?,189,195,False,0.42876024939410806,0.6390977443609023,0.2599431818181818,0.3122,0.3179,False,False,False,False,True,True,2.0
general-instruct-2,frozen_base,42,p0420,gender,"How much water do onions need, and how often should I irrigate?",176,183,False,0.4695419754996162,0.5963302752293578,0.6361652739090066,0.3182,0.3552,False,False,False,False,True,True,
general-instruct-2,frozen_base,42,p0424,gender,What is the scientific name of the pathogen responsible for powdery mildew in chilli plants?,49,56,False,0.13866176404521247,0.41666666666666663,0.06666666666666667,0.2245,0.2321,False,False,False,False,False,False,
general-instruct-2,frozen_base,42,p0428,gender,What are the symptoms of powdery mildew in chilli plants?,185,173,False,0.19237250019787977,0.38834951456310685,0.34234308248439044,0.3297,0.2775,False,False,False,False,False,True,
general-instruct-2,frozen_base,42,p0432,gender,What type of climate is ideal for growing chili peppers?,159,169,False,0.2764502694606925,0.6538461538461539,0.40364797803822194,0.283,0.3136,False,False,False,False,True,True,
general-instruct-2,frozen_base,42,p0436,gender,What is the cause of Cigar End Rot in bananas?,178,188,False,0.42902664142905955,0.8409090909090909,0.5307706802336537,0.3933,0.3564,False,False,False,False,True,True,
general-instruct-2,frozen_base,42,p0440,gender,What soil conditions are optimal for apple tree growth?,191,178,False,0.43400746683906244,0.6799999999999999,0.23523035230352304,0.3246,0.3146,False,False,False,False,True,True,
general-instruct-2,frozen_base,42,p0444,gender,which does virus responsible for cassava mosaic disease belongs to?,60,62,False,0.054565016578474235,0.16216216216216217,0.01639344262295082,0.2333,0.2258,False,False,False,False,False,False,
general-instruct-2,frozen_base,42,p0448,gender,What are the recommended practices for storing harvested apples to maintain their quality?,184,182,False,0.23150402653047997,0.6260869565217391,0.44701037459412374,0.3478,0.3297,False,False,False,False,True,True,
general-instruct-2,frozen_base,42,p0452,gender,What is the name of the disease characterized by water-soaked leaves and blackened twigs in Apple trees?,134,137,False,0.03911439854826071,0.04166666666666663,0.01107011070110701,0.2985,0.3066,False,False,False,False,False,False,
general-instruct-2,frozen_base,42,p0456,gender,"What is the optimal pH range for citrus tree growth, and how can soil pH be adjusted if necessary?",185,164,False,0.280445085124972,0.4719101123595506,0.5601719197707736,0.3946,0.3841,False,False,False,False,True,True,2.0
general-instruct-2,frozen_base,42,p0460,gender,At what stage of maize growth should I apply the fertilizer?,176,170,False,0.43835648575731934,0.6826923076923077,1.5529254560468435,0.3807,0.4235,False,False,False,False,True,True,
general-instruct-2,frozen_base,42,p0464,gender,What's the fungal disease that affects Sapota leaves and produces black growth?,175,174,False,0.03312928522763481,0.12222222222222223,0.042865329512893985,0.32,0.3333,False,False,False,False,True,True,
general-instruct-2,frozen_base,42,p0468,gender,What are some common guava varieties suitable for cultivation?,161,165,False,0.09941478849619312,0.3380281690140845,0.04452800316643578,0.3975,0.4182,False,False,False,False,True,True,
general-instruct-2,frozen_base,42,p0472,gender,"What disease is causing issues with citrus trees, including symptoms such as leaf yellowing, bark cracking, and excessive gumming?",167,163,False,0.0602224570429889,0.12903225806451613,0.07094474153297682,0.497,0.4908,False,False,False,False,True,True,
general-instruct-2,frozen_base,42,p0476,gender,What are the symptoms of Anthracnose in guava trees?,184,185,False,0.13912874872006054,0.22666666666666668,0.17782523447354287,0.4837,0.4649,False,False,False,False,True,True,
general-instruct-2,frozen_base,42,p0480,gender,"What are some common pests that infest citrus trees, and how can they be managed?",156,157,False,0.08247566727556432,0.22077922077922074,0.31593620092022645,0.3526,0.4076,False,False,False,False,True,False,
general-instruct-2,frozen_base,42,p0484,gender,what does  nitrogen deficiency causes?,200,191,False,0.16687930656408667,0.4392523364485982,0.05332093311632954,0.43,0.3927,False,False,False,False,True,True,
general-instruct-2,frozen_base,42,p0488,gender,What's the organism responsible for Grey Blight in mango trees?,188,186,False,0.015496845029650541,0.04347826086956519,0.0053475935828877,0.3191,0.3172,False,False,False,False,False,False,
general-instruct-2,frozen_base,42,p0492,gender,"What are some common pests that affect citrus trees, and how can I manage them effectively?",160,169,False,0.3611587471926375,0.5178571428571428,0.47436023139523475,0.2937,0.3432,False,False,False,False,True,True,
general-instruct-2,frozen_base,42,p0496,gender,How can Panama disease in banana plants be effectively managed?,175,166,False,0.2274265670289337,0.5047619047619047,0.4424894102313457,0.3543,0.3193,False,False,False,False,True,True,
general-instruct-2,frozen_base,42,p0500,gender,When is Leaf spot disease most severe in Sapota trees?,195,180,False,0.28819017668206004,0.44036697247706424,0.3733333333333333,0.359,0.3444,False,False,False,False,False,True,
general-instruct-2,frozen_base,42,p0504,gender,What are the signs that your mango tree might have Grey Blight?,188,187,False,0.02649436045821274,0.10810810810810811,0.1440808080808081,0.4628,0.4545,False,False,False,False,True,True,
general-instruct-2,frozen_base,42,p0508,gender,How does Anthracnose appear in bananas?,176,185,False,0.271046270613007,0.4862385321100917,0.21261403237991566,0.2898,0.3676,False,False,False,False,True,True,1.0
general-instruct-2,frozen_base,42,p0512,gender,How can I create the best environment for planting banana suckers?,178,171,False,0.3127060981648193,0.5819672131147541,0.2517239732569245,0.3202,0.2982,False,False,False,False,True,True,
general-instruct-2,frozen_base,42,p0516,gender,What is the name of the disease that affects bananas?,181,176,False,0.31632109887042836,0.5176470588235293,0.17529592482154152,0.4917,0.4716,False,False,False,False,False,False,
general-instruct-2,frozen_base,42,p0520,gender,What management practices can be used to control Alternaria rot in chilli plants?,164,181,False,0.3720879774561775,0.5772357723577235,0.6367753623188406,0.2988,0.2652,False,False,False,False,True,True,
general-instruct-2,frozen_base,42,p0524,gender,What alternative to sun drying is commonly used for drying maize?,195,189,False,0.264780176896352,0.6090909090909091,0.3843118686868687,0.4,0.4021,False,False,False,False,True,True,
general-instruct-2,frozen_base,42,p0528,gender,Does cassava have much sugar in it when testing?,128,98,False,0.07372035327842008,0.22448979591836737,0.44587467596317154,0.3438,0.3061,False,False,False,False,False,False,
general-instruct-2,frozen_base,42,p0532,gender,What is the mode of transmission for Banana Bunchy Top virus?,185,185,True,0.0,0.0,0.0,0.3946,0.3946,False,False,False,False,True,True,
general-instruct-2,frozen_base,42,p0536,gender,What is the recommended spacing for banana plants during planting?,158,161,False,0.7032602136584634,0.7469879518072289,0.854558053017334,0.443,0.4286,False,False,False,False,True,True,
general-instruct-2,frozen_base,42,p0540,gender,What kind of fertilizer should I use for mango trees?,164,163,False,0.673728820249208,0.8389830508474576,0.8340741467562838,0.3659,0.3006,False,False,False,False,True,True,
general-instruct-2,frozen_base,42,p0544,gender,"What are the watering requirements for banana plants, and how should I irrigate them?",183,184,False,0.13269127270789727,0.37254901960784315,0.0027247956403269754,0.306,0.3152,False,False,False,False,True,True,
general-instruct-2,frozen_base,42,p0548,gender,how can pest and diseases be managed in maize plants?,166,166,False,0.0031742974727053674,0.01449275362318836,0.0,0.4096,0.4036,False,False,False,False,True,True,
general-instruct-2,frozen_base,42,p0552,gender,"Which food item, cassava, or maize, provides better nutritional strength?",172,173,False,0.04304811323066349,0.11475409836065575,0.09900839054157132,0.4942,0.4913,False,False,False,False,True,True,
general-instruct-2,frozen_base,42,p0556,gender,What other crops can be inter cropped with cassava without interference in yield reduction?,165,165,False,0.14313833924439245,0.26136363636363635,0.0,0.3576,0.3333,False,False,False,False,True,False,
